Item Code,Date,Quantity,Cost,Category,Type,Material,GDP,CPI
SLCBD-09,2012-02,1,28500,Cupboard,Regular,Wood,21874.02,199
SLCBD-09,2014-05,1,28500,Cupboard,Regular,Wood,28706.07,244
SLCBD-10,2011-10,1,23000,Cupboard,Showcase,Glass and Wood,21990.07,198
SLCBD-10,2017-08,1,48000,Cupboard,Showcase,Glass and Wood,38942.17,285
SLCBD-10,2015-11,1,65000,Cupboard,Showcase,Glass and Wood,32025.23,270
SLCBD-10,2012-04,1,21850,Cupboard,Showcase,Glass and Wood,22022.07,205
SLCBD-11,2011-02,1,17100,Cupboard,Regular,Wood,19164.7,185
SLCBD-11,2011-03,1,17100,Cupboard,Regular,Wood,19164.7,185
SLCBD-12,2012-02,1,10500,Cupboard,Regular,Wood,21874.02,199
SLCBD-12,2017-07,1,10000,Cupboard,Regular,Wood,38942.17,285
SLCBD-13,2013-09,1,30000,Cupboard,Regular,Wood,27061.45,238
SLCBD-13,2012-07,1,22100,Cupboard,Regular,Wood,23568.64,212
SLCBD-13,2012-01,1,20900,Cupboard,Regular,Wood,21874.02,198
SLCBD-13,2013-11,2,57000,Cupboard,Regular,Wood,27037.78,243
SLCBD-13,2012-06,1,24700,Cupboard,Regular,Wood,22022.07,208
SLCBD-13,2012-12,1,22000,Cupboard,Regular,Wood,24562.2,219
SLCBD-13,2015-02,1,30400,Cupboard,Regular,Wood,30710.14,253
SLCBD-14,2011-06,1,32300,Cupboard,Regular,Wood,19003.03,189
SLCBD-15,2011-06,1,42750,Cupboard,Regular,Wood,19003.03,189
SLCBD-15,2011-11,1,34200,Cupboard,Regular,Wood,21990.07,199
SLCBD-15,2011-04,1,45000,Cupboard,Regular,Wood,19003.03,186
SLCBD-15,2015-03,1,33250,Cupboard,Regular,Wood,30710.14,254
SLCBD-15,2014-05,1,32900,Cupboard,Regular,Wood,28706.07,244
SLCBD-16,2011-03,1,16000,Cupboard,Regular,Wood,19164.7,185
SLCBD-18,2014-05,1,14250,Table,Console,Wood,28706.07,244
SLCBD-18,2011-08,1,75000,Table,Console,Wood,20911.66,194
SLCBD-18,2017-07,1,15675,Table,Console,Wood,38942.17,285
SLCBD-20,2014-06,1,13775,Cupboard,Regular,Wood,28706.07,246
SLCBD-22,2017-08,1,45000,Cupboard,Regular,Wood,38942.17,285
SLCBD-22,2017-04,1,40000,Cupboard,Regular,Wood,37034.64,277
SLCBD-22,2017-09,1,41400,Cupboard,Regular,Wood,38942.17,285
SLCBNT-01,2012-10,1,8500,Cupboard,Cabinet,Wood,24562.2,217
SLCBNT-01,2011-05,1,8075,Cupboard,Cabinet,Wood,19003.03,187
SLCBNT-01,2011-11,1,2667,Cupboard,Cabinet,Wood,21990.07,199
SLCBNT-01,2011-07,1,8500,Cupboard,Cabinet,Wood,20911.66,193
SLCBNT-01,2017-03,1,8500,Cupboard,Cabinet,Wood,36338.66,275
SLCBNT-01,2011-06,1,7735,Cupboard,Cabinet,Wood,19003.03,189
SLCBNT-02,2010-09,1,9500,Cupboard,Cabinet,Wood,18254.68,179
SLCBNT-02,2011-11,1,7000,Cupboard,Cabinet,Wood,21990.07,199
SLCBNT-02,2013-04,1,10000,Cupboard,Cabinet,Wood,25118.52,226
SLCBNT-02,2013-02,1,9900,Cupboard,Cabinet,Wood,24413.77,223
SLCBNT-03,2010-10,1,9000,Cupboard,Cabinet,Wood,19417.94,181
SLCBNT-03,2013-06,1,11400,Cupboard,Cabinet,Wood,25118.52,231
SLCBNT-03,2017-12,1,3200,Cupboard,Cabinet,Wood,39508.25,286
SLCBNT-04,2012-02,1,12000,Cupboard,Cabinet,Wood,21874.02,199
SLCBNT-04,2010-12,1,11500,Cupboard,Cabinet,Wood,19417.94,185
SLCBNT-04,2011-12,1,11400,Cupboard,Cabinet,Wood,21990.07,197
SLCBNT-04,2012-04,1,16000,Cupboard,Cabinet,Wood,22022.07,205
SLCBNT-04,2013-10,1,16500,Cupboard,Cabinet,Wood,27037.78,241
SLCBNT-04,2015-05,1,15300,Cupboard,Cabinet,Wood,30901.48,258
SLCBNT-05,2011-01,1,12350,Cupboard,Cabinet,Wood,19164.7,188
SLCBNT-05,2011-05,1,7600,Cupboard,Cabinet,Wood,19003.03,187
SLCBNT-05,2011-08,1,15000,Cupboard,Cabinet,Wood,20911.66,194
SLCBNT-06,2014-01,1,17205,Cupboard,Cabinet,Wood,28078.99,237
SLCBNT-06,2015-07,1,63000,Cupboard,Cabinet,Wood,32029.62,263
SLCBNT-06,2011-01,1,12350,Cupboard,Cabinet,Wood,19164.7,188
SLCBNT-07,2013-06,1,5225,Cupboard,Cabinet,Wood,25118.52,231
SLCBNT-07,2015-10,1,5400,Cupboard,Cabinet,Wood,32025.23,269
SLCBNT-07,2012-05,1,5100,Cupboard,Cabinet,Wood,22022.07,206
SLCBNT-07,2011-05,1,7000,Cupboard,Cabinet,Wood,19003.03,187
SLCBNT-07,2015-03,1,5000,Cupboard,Cabinet,Wood,30710.14,254
SLCBNT-07,2011-05,1,4750,Cupboard,Cabinet,Wood,19003.03,187
SLCBNT-08,2014-02,1,8000,Cupboard,Cabinet,Wood,28078.99,238
SLCBNT-09,2017-03,1,18000,Cupboard,Cabinet,Wood,36338.66,275
SLCBNT-09,2016-10,1,28500,Cupboard,Cabinet,Wood,35688.54,278
SLCBNT-09,2014-07,1,17100,Cupboard,Cabinet,Wood,29403.64,252
SLCBNT-09,2014-07,1,17000,Cupboard,Cabinet,Wood,29403.64,252
SLCBNT-09,2014-11,1,18000,Cupboard,Cabinet,Wood,28854.1,253
SLCBNT-09,2012-05,1,17100,Cupboard,Cabinet,Wood,22022.07,206
SLCBNT-10,2016-12,1,6853.3,Cupboard,Cabinet,Wood,35688.54,275
SLCBNT-10,2011-09,1,6650,Cupboard,Cabinet,Wood,20911.66,197
SLCBNT-11,2015-10,1,7600,Cupboard,Cabinet,Wood,32025.23,269
SLCBNT-11,2011-11,1,7200,Cupboard,Cabinet,Wood,21990.07,199
SLCBNT-12,2013-10,1,4000,Cupboard,Cabinet,Wood,27037.78,241
SLCBNT-12,2012-12,1,5500,Cupboard,Cabinet,Wood,24562.2,219
SLCBNT-13,2014-12,1,17575,Cupboard,Cabinet,Wood,28854.1,253
SLCBNT-13,2014-04,1,17575,Cupboard,Cabinet,Wood,28706.07,242
SLCBNT-14,2014-07,1,19000,Cupboard,Cabinet,Wood,29403.64,252
SLCBNT-14,2013-03,1,9025,Cupboard,Cabinet,Wood,24413.77,224
SLCBNT-14,2016-08,1,9500,Cupboard,Cabinet,Wood,35178.57,278
SLCBNT-14,2013-04,1,8550,Cupboard,Cabinet,Wood,25118.52,226
SLCBNT-19,2012-09,1,7000,Cupboard,Regular,Wood,23568.64,215
SLCBNT-19,2012-09,1,7000,Cupboard,Regular,Wood,23568.64,215
SLCBNT-20,2017-01,1,17100,Cupboard,Showcase,Glass and Wood,36338.66,274
SLCBNT-20,2014-08,1,60000,Cupboard,Showcase,Glass and Wood,29403.64,253
SLCBNT-20,2014-02,1,25000,Cupboard,Showcase,Glass and Wood,28078.99,238
SLCBNT-20,2012-10,1,18000,Cupboard,Showcase,Glass and Wood,24562.2,217
SLCBNT-20,2014-04,1,40000,Cupboard,Showcase,Glass and Wood,28706.07,242
SLCBWL-03,2016-12,2,1066.68,Home Decor,,Wood,35688.54,275
SLCBX,2016-10,1,720,Home Decor,,Wood,35688.54,278
SLCBX-02,2016-10,1,720,Home Decor,,Wood,35688.54,278
SLCC-06,2016-05,5,2132.75,Home Decor,,Wood,33911.15,275
SLCC-06,2017-07,1,382.5,Home Decor,,Wood,38942.17,285
SLCC-06,2017-12,1,450,Home Decor,,Wood,39508.25,286
SLCC-06,2016-06,1,426.55,Home Decor,,Wood,33911.15,277
SLCC-06,2016-10,2,849.06,Home Decor,,Wood,35688.54,278
SLCC-07,2016-07,1,169.81,Home Decor,,Wood,35178.57,280
SLCC-07,2016-04,2,341.24,Home Decor,,Wood,33911.15,271
SLCC-07,2016-05,2,324.9,Home Decor,,Wood,33911.15,275
SLCC-07,2016-05,2,341.24,Home Decor,,Wood,33911.15,275
SLCC-08,2016-10,4,1886.8,Home Decor,,Wood,35688.54,278
SLCC-08,2016-05,4,1895.8,Home Decor,,Wood,33911.15,275
SLCC-08,2016-03,1,500,Home Decor,,Wood,33637.66,268
SLCC-08,2016-05,2,900.6,Home Decor,,Wood,33911.15,275
SLCC-08,2016-04,1,473.95,Home Decor,,Wood,33911.15,271
SLCC-08,2016-08,1,450.25,Home Decor,,Wood,35178.57,278
SLCC-08,2016-05,2,947.88,Home Decor,,Wood,33911.15,275
SLCC-08,2016-06,2,947.9,Home Decor,,Wood,33911.15,277
SLCC-08,2016-05,3,1421.85,Home Decor,,Wood,33911.15,275
SLCHN-01,2015-01,1,444.5,Home Decor,,Wood,30710.14,254
SLCHR-01,2010-06,1,4750,Chair,Bar Chair,Wood,15983.99,174
SLCHR-01,2014-03,2,25650,Chair,Bar Chair,Wood,28078.99,239
SLCHR-01,2011-08,2,15000,Chair,Bar Chair,Wood,20911.66,194
SLCHR-01,2013-09,4,45600,Chair,Bar Chair,Wood,27061.45,238
SLCHR-02,2011-08,2,12000,Chair,Sitting Chair,Wood,20911.66,194
SLCHR-02,2014-05,1,7000,Chair,Sitting Chair,Wood,28706.07,244
SLCHR-02,2012-03,1,7000,Chair,Sitting Chair,Wood,21874.02,201
SLCHR-02,2010-10,1,5700,Chair,Sitting Chair,Wood,19417.94,181
SLCHR-03,2011-11,1,4230,Chair,Sitting Chair,Wood,21990.07,199
SLCHR-03,2015-01,1,4750,Chair,Sitting Chair,Wood,30710.14,254
SLCHR-03,2010-08,1,4222,Chair,Sitting Chair,Wood,18254.68,178
SLCHR-03,2012-03,1,4750,Chair,Sitting Chair,Wood,21874.02,201
SLCHR-04,2014-03,1,5000,Chair,Sitting Chair,Wood,28078.99,239
SLCHR-04,2012-05,1,4500,Chair,Sitting Chair,Wood,22022.07,206
SLCHR-04,2010-09,1,4750,Chair,Sitting Chair,Wood,18254.68,179
SLCHR-04,2012-08,1,4500,Chair,Sitting Chair,Wood,23568.64,214
SLCHR-04,2012-01,1,4500,Chair,Sitting Chair,Wood,21874.02,198
SLCHR-04,2011-06,2,9000,Chair,Sitting Chair,Wood,19003.03,189
SLCHR-04,2010-07,1,4750,Chair,Sitting Chair,Wood,18254.68,178
SLCHR-04,2012-08,1,4500,Chair,Sitting Chair,Wood,23568.64,214
SLCHR-04,2010-01,1,4275,Chair,Sitting Chair,Wood,16455.38,172
SLCHR-05,2013-09,2,20000,Chair,Planter,Wood,27061.45,238
SLCHR-05,2010-04,1,12150,Chair,Planter,Wood,15983.99,170
SLCHR-05,2015-10,1,12150,Chair,Planter,Wood,32025.23,269
SLCHR-05,2014-08,2,20000,Chair,Planter,Wood,29403.64,253
SLCHR-05,2011-11,1,13000,Chair,Planter,Wood,21990.07,199
SLCHR-05,2013-10,6,54000,Chair,Planter,Wood,27037.78,241
SLCHR-06,2010-07,2,8000,Chair,Sitting Chair,Wood,18254.68,178
SLCHR-06,2014-02,2,26600,Chair,Sitting Chair,Wood,28078.99,238
SLCHR-06,2017-02,1,7600,Chair,Sitting Chair,Wood,36338.66,274
SLCHR-06,2017-03,1,8075,Chair,Sitting Chair,Wood,36338.66,275
SLCHR-07,2014-09,2,7600,Chair,Folding Chair,Wood,29403.64,253
SLCHR-07,2011-08,2,8000,Chair,Folding Chair,Wood,20911.66,194
SLCHR-07,2015-11,12,72000,Chair,Folding Chair,Wood,32025.23,270
SLCHR-07,2010-12,2,6800,Chair,Folding Chair,Wood,19417.94,185
SLCHR-08,2013-11,6,34200,Chair,Sitting Chair,Wood,27037.78,243
SLCHR-08,2015-08,4,24700,Chair,Sitting Chair,Wood,32029.62,264
SLCHR-08,2015-08,1,5700,Chair,Sitting Chair,Wood,32029.62,264
SLCHR-08,2014-10,1,5700,Chair,Sitting Chair,Wood,28854.1,253
SLCHR-08,2015-01,2,12000,Chair,Sitting Chair,Wood,30710.14,254
SLCHR-08,2013-08,1,5985,Chair,Sitting Chair,Wood,27061.45,237
SLCHR-08,2015-12,1,5066.67,Chair,Sitting Chair,Wood,32025.23,269
SLCHR-08,2012-04,2,10800,Chair,Sitting Chair,Wood,22022.07,205
SLCHR-08,2015-11,2,10800,Chair,Sitting Chair,Wood,32025.23,270
SLCHR-08,2010-10,1,4950,Chair,Sitting Chair,Wood,19417.94,181
SLCHR-08,2011-10,1,6000,Chair,Sitting Chair,Wood,21990.07,198
SLCHR-08,2015-07,1,5700,Chair,Sitting Chair,Wood,32029.62,263
SLCHR-08,2016-10,2,12220,Chair,Sitting Chair,Wood,35688.54,278
SLCHR-08,2015-08,1,5700,Chair,Sitting Chair,Wood,32029.62,264
SLCHR-08,2016-01,3,18000,Chair,Sitting Chair,Wood,33637.66,269
SLCHR-08,2014-08,1,5700,Chair,Sitting Chair,Wood,29403.64,253
SLCHR-09,2016-03,2,14000,Chair,Sitting Chair,Wood,33637.66,268
SLCHR-09,2015-12,2,17000,Chair,Sitting Chair,Wood,32025.23,269
SLCHR-09,2013-12,2,13300,Chair,Sitting Chair,Wood,27037.78,239
SLCHR-09,2017-12,2,16150,Chair,Sitting Chair,Wood,39508.25,286
SLCHR-09,2010-10,1,7650,Chair,Sitting Chair,Wood,19417.94,181
SLCHR-09,2016-10,2,13300,Chair,Sitting Chair,Wood,35688.54,278
SLCHR-09,2010-12,1,8500,Chair,Sitting Chair,Wood,19417.94,185
SLCHR-10,2011-01,2,8550,Chair,Sitting Chair,Wood,19164.7,188
SLCHR-10,2013-03,2,9000,Chair,Sitting Chair,Wood,24413.77,224
SLCHR-10,2011-10,1,4275,Chair,Sitting Chair,Wood,21990.07,198
SLCHR-10,2012-03,2,9000,Chair,Sitting Chair,Wood,21874.02,201
SLCHR-10,2013-01,6,25650,Chair,Sitting Chair,Wood,24413.77,221
SLCHR-10,2011-01,1,4275,Chair,Sitting Chair,Wood,19164.7,188
SLCHR-11,2010-11,1,3500,Chair,Sitting Chair,Wood,19417.94,182
SLCHR-11,2016-10,1,3083.85,Chair,Sitting Chair,Wood,35688.54,278
SLCHR-11,2011-10,6,19950,Chair,Sitting Chair,Wood,21990.07,198
SLCHR-11,2013-06,1,3000,Chair,Sitting Chair,Wood,25118.52,231
SLCHR-11,2014-04,1,26600,Chair,Sitting Chair,Wood,28706.07,242
SLCHR-12,2013-09,4,37240,Chair,Sitting Chair,Wood,27061.45,238
SLCHR-12,2016-05,6,54000,Chair,Sitting Chair,Wood,33911.15,275
SLCHR-12,2010-11,3,29400,Chair,Sitting Chair,Wood,19417.94,182
SLCHR-12,2016-07,2,16200,Chair,Sitting Chair,Wood,35178.57,280
SLCHR-12,2016-04,4,34200,Chair,Sitting Chair,Wood,33911.15,271
SLCHR-12,2013-12,2,22500,Chair,Sitting Chair,Wood,27037.78,239
SLCHR-13,2011-07,1,2375,Chair,Sitting Chair,Wood,20911.66,193
SLCHR-13,2012-05,1,2500,Chair,Sitting Chair,Wood,22022.07,206
SLCHR-13,2010-12,2,5000,Chair,Sitting Chair,Wood,19417.94,185
SLCHR-13,2015-01,2,10000,Chair,Sitting Chair,Wood,30710.14,254
SLCHR-13,2012-11,1,5500,Chair,Sitting Chair,Wood,24562.2,218
SLCHR-13,2015-12,1,5000,Chair,Sitting Chair,Wood,32025.23,269
SLCHR-13,2015-05,1,4500,Chair,Sitting Chair,Wood,30901.48,258
SLCHR-13,2012-06,1,2375,Chair,Sitting Chair,Wood,22022.07,208
SLCHR-13,2016-01,1,4813.33,Chair,Sitting Chair,Wood,33637.66,269
SLCHR-13,2014-04,1,5000,Chair,Sitting Chair,Wood,28706.07,242
SLCHR-13,2012-05,1,5000,Chair,Sitting Chair,Wood,22022.07,206
SLCHR-13,2011-11,1,2222,Chair,Sitting Chair,Wood,21990.07,199
SLCHR-14,2016-12,2,16150,Chair,Sitting Chair,Wood,35688.54,275
SLCHR-14,2012-06,2,14000,Chair,Sitting Chair,Wood,22022.07,208
SLCHR-14,2012-04,4,26000,Chair,Sitting Chair,Wood,22022.07,205
SLCHR-14,2013-11,4,20900,Chair,Sitting Chair,Wood,27037.78,243
SLCHR-14,2016-12,2,16150,Chair,Sitting Chair,Wood,35688.54,275
SLCHR-14,2013-07,2,13500,Chair,Sitting Chair,Wood,27061.45,235
SLCHR-14,2017-10,6,45600,Chair,Sitting Chair,Wood,39508.25,287
SLCHR-14,2012-09,2,16625,Chair,Sitting Chair,Wood,23568.64,215
SLCHR-14,2013-03,4,28000,Chair,Sitting Chair,Wood,24413.77,224
SLCHR-14,2017-04,1,7929.9,Chair,Sitting Chair,Wood,37034.64,277
SLCHR-14,2011-11,4,38000,Chair,Sitting Chair,Wood,21990.07,199
SLCHR-14,2011-02,1,7500,Chair,Sitting Chair,Wood,19164.7,185
SLCHR-14,2015-09,4,60000,Chair,Sitting Chair,Wood,32029.62,266
SLCHR-15,2011-03,1,5500,Chair,Cane Chair,Wood,19164.7,185
SLCHR-15,2011-09,1,4940,Chair,Cane Chair,Wood,20911.66,197
SLCHR-16,2011-06,1,10450,Chair,Sitting Chair,Wood,19003.03,189
SLCHR-16,2014-12,1,13300,Chair,Sitting Chair,Wood,28854.1,253
SLCHR-16,2013-04,1,11875,Chair,Sitting Chair,Wood,25118.52,226
SLCHR-16,2011-05,1,10450,Chair,Sitting Chair,Wood,19003.03,187
SLCHR-16,2013-11,1,11875,Chair,Sitting Chair,Wood,27037.78,243
SLCHR-17,2014-12,2,10800,Chair,Sitting Chair,Wood,28854.1,253
SLCHR-17,2012-08,1,5000,Chair,Sitting Chair,Wood,23568.64,214
SLCHR-17,2011-09,2,8889,Chair,Sitting Chair,Wood,20911.66,197
SLCHR-17,2012-06,2,10640,Chair,Sitting Chair,Wood,22022.07,208
SLCHR-17,2014-01,2,10230,Chair,Sitting Chair,Wood,28078.99,237
SLCHR-17,2011-10,2,10000,Chair,Sitting Chair,Wood,21990.07,198
SLCHR-17,2011-09,1,4444,Chair,Sitting Chair,Wood,20911.66,197
SLCHR-18,2014-08,4,22800,Chair,Sitting Chair,Wood,29403.64,253
SLCHR-18,2013-06,4,19000,Chair,Sitting Chair,Wood,25118.52,231
SLCHR-18,2012-09,4,22800,Chair,Sitting Chair,Wood,23568.64,215
SLCHR-18,2012-01,52,221000,Chair,Sitting Chair,Wood,21874.02,198
SLCHR-18,2014-01,6,33480,Chair,Sitting Chair,Wood,28078.99,237
SLCHR-19,2017-03,4,19000,Chair,Sitting Chair,Metal and Wood,36338.66,275
SLCHR-19,2011-12,2,6400,Chair,Sitting Chair,Metal and Wood,21990.07,197
SLCHR-20,2015-01,2,15300,Table,Bar Table,Wood,30710.14,254
SLCHR-20,2012-04,2,15000,Table,Bar Table,Wood,22022.07,205
SLCHR-20,2014-12,1,17000,Table,Bar Table,Wood,28854.1,253
SLCHR-20,2013-03,2,18000,Table,Bar Table,Wood,24413.77,224
SLCHR-20,2013-10,2,35000,Table,Bar Table,Wood,27037.78,241
SLCHR-21,2014-06,1,16500,Chair,Planter,Wood,28706.07,246
SLCHR-21,2013-08,1,16500,Chair,Planter,Wood,27061.45,237
SLCHR-21,2014-06,1,16500,Chair,Planter,Wood,28706.07,246
SLCHR-21,2013-07,1,15675,Chair,Planter,Wood,27061.45,235
SLCHR-22,2013-02,1,5500,Chair,Sitting Chair,Wood,24413.77,223
SLCHR-22,2013-11,2,10450,Chair,Sitting Chair,Wood,27037.78,243
SLCHR-22,2012-05,4,19000,Chair,Sitting Chair,Wood,22022.07,206
SLCHR-22,2013-10,2,10450,Chair,Sitting Chair,Wood,27037.78,241
SLCHR-22,2012-09,2,10000,Chair,Sitting Chair,Wood,23568.64,215
SLCHR-22,2015-01,1,6000,Chair,Sitting Chair,Wood,30710.14,254
SLCHR-22,2017-05,2,12000,Chair,Sitting Chair,Wood,37034.64,278
SLCHR-22,2012-09,1,4750,Chair,Sitting Chair,Wood,23568.64,215
SLCHR-22,2012-12,1,4750,Chair,Sitting Chair,Wood,24562.2,219
SLCHR-22,2013-12,2,10450,Chair,Sitting Chair,Wood,27037.78,239
SLCHR-22,2015-01,1,5700,Chair,Sitting Chair,Wood,30710.14,254
SLCHR-22,2017-05,2,21850,Chair,Sitting Chair,Wood,37034.64,278
SLCHR-22,2016-02,1,5500,Chair,Sitting Chair,Wood,33637.66,267
SLCHR-22,2013-09,1,5500,Chair,Sitting Chair,Wood,27061.45,238
SLCHRNG-01,2010-12,1,3500,Bajot,Chaurangi,Wood,19417.94,185
SLCHRNG-01,2011-06,1,3500,Bajot,Chaurangi,Wood,19003.03,189
SLCHRNG-01,2013-07,1,2850,Bajot,Chaurangi,Wood,27061.45,235
SLCHRNG-02,2011-02,1,3500,Bajot,Pidda,Wood,19164.7,185
SLCHRNG-02,2012-05,1,3500,Bajot,Pidda,Wood,22022.07,206
SLCHRNG-03,2011-11,1,6175,Bajot,Chaurangi,Wood,21990.07,199
SLCHRNG-03,2012-02,1,6000,Bajot,Chaurangi,Wood,21874.02,199
SLCHRNG-03,2013-01,1,5225,Bajot,Chaurangi,Wood,24413.77,221
SLCHRNG-03,2013-06,1,5225,Bajot,Chaurangi,Wood,25118.52,231
SLCHST-01,2011-11,1,7600,Trunk,Chest,Wood,21990.07,199
SLCHST-01,2011-07,1,8500,Trunk,Chest,Wood,20911.66,193
SLCHST-01,2013-01,1,9000,Trunk,Chest,Wood,24413.77,221
SLCHST-01,2013-02,1,8000,Trunk,Chest,Wood,24413.77,223
SLCHST-01,2012-02,1,8000,Trunk,Chest,Wood,21874.02,199
SLCHST-02,2011-11,1,8075,Trunk,Chest,Wood,21990.07,199
SLCHST-02,2014-12,1,8075,Trunk,Chest,Wood,28854.1,253
SLCHST-03,2013-09,1,2500,Trunk,Chest,Wood,27061.45,238
SLCHST-03,2013-04,1,2500,Trunk,Chest,Wood,25118.52,226
SLCHST-03,2012-06,1,2222.22,Trunk,Chest,Wood,22022.07,208
SLCHST-04,2011-06,1,25500,Trunk,Chest,Wood,19003.03,189
SLCHST-05,2017-02,1,18000,Home Decor,,Wood,36338.66,274
SLCHST-06,2010-02,1,9025,Trunk,Chest,Wood,16455.38,170
SLCHST-06,2014-02,1,15000,Trunk,Chest,Wood,28078.99,238
SLCHST-06,2011-12,1,16000,Trunk,Chest,Wood,21990.07,197
SLCHST-07,2012-03,1,9000,Trunk,Chest,Wood,21874.02,201
SLCHST-07,2011-01,1,7000,Trunk,Chest,Wood,19164.7,188
SLCHST-07,2012-01,1,8550,Trunk,Chest,Wood,21874.02,198
SLCHST-07,2011-03,1,8550,Trunk,Chest,Wood,19164.7,185
SLCHST-09,2011-09,1,24225,Trunk,Chest,Wood,20911.66,197
SLCHST-09,2012-11,1,28500,Trunk,Chest,Wood,24562.2,218
SLCHST-10,2012-06,1,15000,Trunk,Chest,Wood,22022.07,208
SLCHST-10,2012-07,1,8075,Trunk,Chest,Wood,23568.64,212
SLCHST-10,2012-04,1,7111.11,Trunk,Chest,Wood,22022.07,205
SLCHST-10,2011-10,1,8000,Trunk,Chest,Wood,21990.07,198
SLCHST-10,2014-05,1,13500,Trunk,Chest,Wood,28706.07,244
SLCHST-10,2013-03,1,12825,Trunk,Chest,Wood,24413.77,224
SLCHST-11,2014-06,1,7600,Trunk,Chest,Wood,28706.07,246
SLCHST-11,2011-12,1,6500,Trunk,Chest,Wood,21990.07,197
SLCHST-12,2012-05,1,5700,Trunk,Chest,Wood,22022.07,206
SLCHST-12,2015-04,1,5333.33,Trunk,Chest,Wood,30901.48,256
SLCHST-12,2011-12,1,6000,Trunk,Chest,Wood,21990.07,197
SLCHST-12,2012-08,1,6000,Trunk,Chest,Wood,23568.64,214
SLCHST-13,2012-06,1,10000,Trunk,Chest,Wood,22022.07,208
SLCHST-13,2014-10,1,10000,Trunk,Chest,Wood,28854.1,253
SLCHST-14,2012-10,1,5700,Trunk,Chest,Wood,24562.2,217
SLCHST-14,2012-04,1,5333,Trunk,Chest,Wood,22022.07,205
SLCHST-14,2013-08,1,6000,Trunk,Chest,Wood,27061.45,237
SLCHST-15,2012-03,1,3325,Trunk,Chest,Wood,21874.02,201
SLCHST-15,2014-06,1,3500,Trunk,Chest,Wood,28706.07,246
SLCHST-15,2013-05,1,2975,Trunk,Chest,Wood,25118.52,228
SLCHST-15,2014-11,1,3800,Trunk,Chest,Wood,28854.1,253
SLCHST-16,2016-04,1,35000,Home Decor,,Wood,33911.15,271
SLCHST-16,2016-01,1,33250,Home Decor,,Wood,33637.66,269
SLCHST-16,2015-07,1,27000,Home Decor,,Wood,32029.62,263
SLCHST-17,2013-12,1,15000,Trunk,Chest,Wood,27037.78,239
SLCHST-17,2015-10,1,13333,Trunk,Chest,Wood,32025.23,269
SLCHST-17,2016-07,1,14250,Trunk,Chest,Wood,35178.57,280
SLCHST-17,2010-11,1,17000,Trunk,Chest,Wood,19417.94,182
SLCHST-17,2013-08,1,15000,Trunk,Chest,Wood,27061.45,237
SLCK,2015-11,1,6750,Home Decor,,Wood,32025.23,270
SLCK,2017-08,2,1000,Home Decor,,Wood,38942.17,285
SLCK-01,2015-12,1,4275,Home Decor,,Wood,32025.23,269
SLCMSR-03,2015-07,3,400.02,Home Decor,,Wood,32029.62,263
SLCOD-01,2017-07,1,30000,Trunk,Chest,Wood,38942.17,285
SLCOD-01,2010-11,1,10000,Trunk,Chest,Wood,19417.94,182
SLCOD-01,2011-06,1,9500,Trunk,Chest,Wood,19003.03,189
SLCOD-02,2011-12,1,30000,Trunk,Chest,Wood,21990.07,197
SLCOD-03,2011-10,1,13300,Trunk,Chest,Wood,21990.07,198
SLCOD-03,2012-09,1,15200,Trunk,Chest,Wood,23568.64,215
SLCOD-03,2011-12,1,13300,Trunk,Chest,Wood,21990.07,197
SLCOD-03,2012-03,1,14000,Trunk,Chest,Wood,21874.02,201
SLCOD-03,2011-11,1,14000,Trunk,Chest,Wood,21990.07,199
SLCOD-03,2012-07,1,16000,Trunk,Chest,Wood,23568.64,212
SLCOD-03,2012-04,1,14500,Trunk,Chest,Wood,22022.07,205
SLCOD-03,2012-07,1,12600,Trunk,Chest,Wood,23568.64,212
SLCOD-03,2013-12,1,15675,Trunk,Chest,Wood,27037.78,239
SLCOD-03,2012-12,1,15500,Trunk,Chest,Wood,24562.2,219
SLCOD-03,2013-05,1,16500,Trunk,Chest,Wood,25118.52,228
SLCOD-03,2012-09,1,14000,Trunk,Chest,Wood,23568.64,215
SLCOMB-01,2016-12,2,616.76,Home Decor,,Wood,35688.54,275
SLCOMB-01,2017-05,1,350,Home Decor,,Wood,37034.64,278
SLCOMB-01,2017-04,1,350,Home Decor,,Wood,37034.64,277
SLCOMB-01,2016-10,1,308.38,Home Decor,,Wood,35688.54,278
SLCOMB-01,2017-01,3,1050,Home Decor,,Wood,36338.66,274
SLCOMB-01,2016-12,1,308.38,Home Decor,,Wood,35688.54,275
SLCOMB-01,2016-08,2,700,Home Decor,,Wood,35178.57,278
SLCOSTR-04,2017-12,2,540,Home Decor,,Wood,39508.25,286
SLCOSTR-04,2017-02,4,1080,Home Decor,,Wood,36338.66,274
SLCPD,2012-02,1,12000,Furniture,,Wood,21874.02,199
SLCPR-02,2016-04,1,1556,Home Decor,,Wood,33911.15,271
SLCPR-06,2017-07,1,5400,Home Decor,,Wood,38942.17,285
SLCPR-06,2017-07,1,4661.25,Home Decor,,Wood,38942.17,285
SLCPR-09,2016-11,1,444.45,Home Decor,,Wood,35688.54,277
SLCPRBWL-01,2016-06,3,1466.67,Home Decor,,Wood,33911.15,277
SLCPRGLS-01,2016-12,1,749,Home Decor,,Wood,35688.54,275
SLCPRGLS-01,2016-12,1,749,Home Decor,,Wood,35688.54,275
