,Item Code,Category,Type,Material
1347,ANDC0102 -- East Godavari Cotton yellow purple,Home Decor,Mat,Fabric
1348,JAC0715-01 -- Almira Small Old Door,Cupboard,Regular,Wood
1349,H2H0915-30 -- W/c Oil pot,Home Decor,Utensil,Wood
1350,SLRK-03 --  Burma Teak Shelf,Shelf,Open Shelf,Wood
1351,H2H0915-47 -- W/C TRUNK,Trunk,Chest,Wood
1352,RAC0914-14 -- Wooden Door Frame,Frame,,Wood
1353,H2H0915-37 -- W/c Letter Rack,Shelf,Open Shelf,Wood
1354,LSFA-01 -- Burma Teak Shage Lounge,Furniture,,Wood
1355,JAC0715-14 -- Bajot Small,Bajot,Regular,Wood
1356,JAC0215-32 -- Lader chair,Ladder,,Wood
1357,AMCHR-04 --  Burma Teak Wood +Cane,Chair,Cane Chair,Wood
1358,JAC0215-22 -- Drawer Chest 4 Drawer Iron,Trunk,Chest,Wood
1359,JAC0215-30 -- Book Shelf Singale,Shelf,Book Shelf,Wood
1360,JAC0215-05 -- Tokari Cloth different Color,Home Decor,Objects,Wood
1361,PCZ-10/CBD -- wooden glass fitted Almirah,Cupboard,Regular,Glass and Wood
1362,JAC--06 -- Wooden Iron chest,Trunk,Chest,Metal and Wood
1363,JAC-09 -- Old wooden Iron fitted chest,Trunk,Chest,Metal and Wood
1364,RAC0215-10 -- Wooden Table Jali,Table,Coffee Table,Wood
1365,SLCHRNG-02 -- Old Burma teak Chauki Painted,Bajot,Pidda,Wood
1366,JAC-10 -- wooden Damchi,Cupboard,Cabinet,Wood
1367,SHMCHST-01 -- Old Burma teak & rose wood chest,Trunk,Chest,Wood
1368,H2H-1015-76 --  DOOR CABINET WITH GLASS,Cupboard,Cabinet,Glass and Wood
1369,SLMDSK-02 -- Old Munim Desk BurmaTeak,Table,Study Table,Wood
1370,JKBKT-01 -- Old Iron painted Bucket,Home Decor,Objects,Wood
1371,SLRK-21 -- Plate std.,Stand,Plate Stand,Wood
1372,VNA-19 -- Wood Iron Centre Table,Table,Coffee Table,Metal and Wood
1373,SLCTSTD-01 -- Coat Stand Burma Teak,Stand,Coat Rack,Wood
1374,H2H4068 -- W/c 2 Drawer Console Table,Table,Console,Wood
1375,SLMIR-01 -- Burma teak  carving top Mirror,Mirror,,Glass and Wood
1376,SHMRK-01 -- Burma Teak Small Rack,Shelf,Open Shelf,Wood
1377,PCZ-12 -- wd.Wheel leg Iron ftd.Pitara,Trunk,Pitara,Wood
1378,GH-23 -- Lion Mask,Home Decor,Mask,Wood
1379,RAC0914-02 -- Mirror Frame,Frame,,Wood
1380,SLESL-02 -- Carved with Mirror Easal,Easel,,Glass and Wood
1381,JAC0715-19 -- Nesting table,Table,Nesting Table,Wood
1382,YLC-02 -- Floting candle,Home Decor,Objects,
1383,SLCTSTD -- Burma Teak Coat Std.,Stand,Coat Rack,Wood
1384,SLCOD-02 -- Old Burma teak Chest drawer,Trunk,Chest,Wood
1385,LSSFA-06 -- Shage Lounge Old Burma teak,Furniture,,Wood
1386,,,,
1387,RAC0914-07 -- Wooden Panel Consale,Table,Console,Wood
1388,H2H1015-05 -- W/C 2 DOOR 1 DR. ALMIRAH,Cupboard,Regular,Wood
1389,SL-STRCTR -- STRUCTURE WITH CANOPY 15FT HEIGHT,Furniture,,Wood
1390,JAC0215-04 -- Swing wth Chain,Swing,,Wood
1391,LSRK-01 -- Old Burma Teak,Furniture,,Wood
1392,JAC0715-06 -- Consale Table 3 Drawer,Table,Console,Wood
1393,LSCSE-01 -- OldBurma teak Show case,Cupboard,Showcase,Glass and Wood
1394,JAC0715-18 -- Book Shelf wooden Iron,Shelf,Book Shelf,Metal and Wood
1395,JAC0215-07 -- Damchi,Cupboard,Cabinet,Wood
1396,JAC0715-28 -- Teak Mandap,Home Decor,Temple,Wood
1397,LBLXM-01 -- Brass Laxmi,Home Decor,Statue,Metal
1398,JMCBRD-02 -- Old Rose wood Cupboard,Cupboard,Regular,Wood
1399,JMSFA-01 -- Burma teak Wood wth cane Sofa Set,Sofa,Cane,Wood
1400,LSSFA-01 --  Old Rose Wood Sofa set 2+1+1,Sofa,Fabric,Wood
1401,SLESL-07 -- PAINTING STD,Home Decor,Objects,Wood
1402,RLBX-01 -- OLd Burma teak Leeter Box,Home Decor,Objects,Wood
1403,JAC0715-08 -- Coffee Table wth wheel,Table,Coffee Table,Wood
1404,SLCPD -- Art Deco,Furniture,,Wood
1405,AMMIR-01 -- burma teak,Furniture,,Wood
1406,SLESL-08 -- Burma teak Easal,Easel,,Wood
1407,JAC1013-04 -- Cart Box Carving,Home Decor,Box,Wood
1408,H2H4051 -- W/c Low Sitting,Chair,Sitting Chair,Wood
1409,JAC0914-21 -- Cloth Box,Home Decor,Box,Wood
1410,H2H4077 -- W/c Sofa Bench,Chair,Bench,Wood
1411,,,,
1412,H2H4070 -- W/c Table with 4 Stools,Table,Dining Table,Wood
1413,H2H4052 -- W/c Stool with back,Table,Stool,Wood
1414,H2H4078 -- W/I Table,Table,Coffee Table,Wood
1415,H2H4084 -- W/c 2 Drawer Stool with leather seat,Table,Stool,Wood
1416,JAC-03 -- Old Cart  Centre Table,Table,Coffee Table,Wood
1417,RCC0914-13 -- Handicrafted Crank Std.,Stand,Regular,Wood
1418,JAC0914-09 -- Wooden Craved Box,Home Decor,Box,Wood
1419,JAC0914-20 -- Bucket Cloth,Home Decor,Objects,Fabric
1420,PCM11  -- Old Burma Teak,Furniture,,Wood
1421,JAC0914-08 -- Wooden Craved Box,Home Decor,Box,Wood
1422,H2H4057 -- W/c Chair with seat,Chair,Sitting Chair,Wood
1423,JAC1013-09 -- Munim Desk Big,Table,Study Table,Wood
1424,"H2H4066 -- W/c Sofa Set 
(3+1+1)",Sofa,Fabric,Wood
1425,RAC-14 -- Chest,Trunk,Chest,Wood
1426,JAC1013 15 -- Distressed coffee table,Table,Coffee Table,Wood
1427,SLCBD-20 -- Chuna finish cupboard,Cupboard,Regular,Wood
1428,JAC1013-16 -- Iron Wooden Chair,Chair,Sitting Chair,Metal and Wood
1429,SLDR -- Old Door,Door,,Wood
1430,H2H4074 -- W/c Table with Stools,Table,Dining Table,Wood
1431,MMRK-05 -- BT small rack,Shelf,Regular,Wood
1432,JAC0215-46 -- Wine Bar Folding,Furniture,,Wood
1433,JAC-01 -- Distress cabinet,Cupboard,Regular,Wood
1434,RAC0215-04 -- Wooden Pannel Figer,Panel,,Wood
1435,BBCRNR-01 -- Burma Teak Corner,Table,Side Table,Wood
1436,RCC0914-07 -- Handi Craft Study std.,Table,Study Table,Wood
1437,LCBD-08 --  Panal Cupboard,Cupboard,Regular,Wood
1438,JAC0215-11 -- Glass Cabinet,Cupboard,Cabinet,Glass and Wood
1439,H2H1015-15 -- I/W STOOL,Table,Stool,Wood
1440,H2H4071 -- W/c Box,Home Decor,Box,Wood
1441,JAC0215-52 -- Round tile Coffee Table set,Table,Coffee Table,Wood
1442,JMDMR-01 -- Old rose wood Mirror,Mirror,,Glass and Wood
1443,H2H4054 -- W/c Wine Trolly,Trolly,,Wood
1444,JAC0215-41 -- Side Board,Cupboard,Cabinet,Wood
1445,JAC0215-20 -- Consale Iron,Table,Console,Metal and Wood
1446,JAC0215-03 -- Wooden Block Fitted Box distressed,Home Decor,Box,Wood
1447,JMRK -- Old rose wood  Shelf,Shelf,Open Shelf,Wood
1448,JAC0215-39 -- Wine Tray,Home Decor,Objects,Wood
1449,SLCHRNG-01 -- Old Burma Teak Chaurang,Bajot,Chaurangi,Wood
1450,JAC0215-28 -- Carage Coffee table Black,Table,Coffee Table,Wood
1451,RTBL-15 -- burma teak Stool,Table,Stool,Wood
1452,JAC0914-12 -- Floding Writting wth Chair,Table,Study Table,Wood
1453,RAC0215-06 -- Wooden Planter,Chair,Planter,Wood
1454,JAC0215-01 -- Wooden Trunk Box,Home Decor,Box,Wood
1455,JAC0215-17 -- Glass Cabinet,Cupboard,Cabinet,Glass and Wood
1456,LSCSE-02 -- Burma teak Show Case,Cupboard,Showcase,Glass and Wood
1457,LSCBNT-01 -- Old Burma Teak,Cupboard,Cabinet,Wood
1458,JAC0215-33 -- Bench cum Dinning Table,Table,Dining Table,Wood
1459,JAC0215-27 -- Trally coffee Table,Table,Coffee Table,Wood
1460,SLCRNR-08 -- corner in burma and rose wood.,Table,Side Table,Wood
1461,LMDR-01 -- Old Burma Teak Mandir,Home Decor,Temple,Wood
1462,YASC-02 -- Wooden  Sofa,Sofa,Fabric,Wood
1463,RCOD-01 -- Burma teak old chest,Trunk,Chest,Wood
1464,RCC0914-11 -- Handicrated Console OPM,Table,Console,Wood
1465,SLTNT-01 -- Garden Tent,Home Decor,Objects,Fabric
1466,SLRK-07 -- Cornar,Table,Side Table,Wood
1467,JAC0215-06 -- Writing Table 4 Drawer & 1 Door,Table,Study Table,Wood
1468,SLALTR-01 -- Old Alter,Home Decor,Altar,Wood
1469,RTSTD-01 -- Old Burma Teak Towel Std,Stand,Towel Stand,Wood
1470,JAC0215-09 -- Almira Glass,Cupboard,Regular,Glass and Wood
1471,H2H1015-25 -- W/C BOOK SHELF,Shelf,Book Shelf,Wood
1472,RCSTD-01 -- Corner Stand Shelf,Shelf,Open Shelf,Wood
1473,RALTR-02 -- Old Burma Teak Altar,Home Decor,Altar,Wood
1474,SE1013-11 -- Old Burma Teak Show Case,Cupboard,Showcase,Glass and Wood
1475,H2H4065 -- W/c 1 Drawer Console Table,Table,Console,Wood
1476,SLCBD-11 -- OLd Burma Teak,Cupboard,Regular,Wood
1477,SLFSTL-01 -- Foot stool,Table,Stool,Wood
1478,RTBL-20 -- Old Burma Teak,Table,Coffee Table,Wood
1479,MMCHR-03 -- small  chair,Chair,Sitting Chair,Wood
1480,SLMAGSTD-02 -- Magzin Std Big,Stand,Magazine Stand,Wood
1481,LSSFA-02 -- Cane Sofa Set 2+1+1,Sofa,Cane,Wood
1482,SKACHST-01 -- Old Burma Teak Chest,Trunk,Chest,Wood
1483,SLPMKN-01 -- PAMKIN,Furniture,,Wood
1484,SLCBD-16 -- Recyle Teak wood,Cupboard,Regular,Wood
1485,MMTBL-07 -- Set of 3 Burma Teak Table,Cupboard,Regular,Wood
1486,JAC0215-26 -- Coffee Table  wheel round 2 chair set,Table,Coffee Table,Wood
1487,H2H0915-29 -- W/c Tray,Home Decor,Objects,Wood
1488,SLPL-01 -- Polish work Charges,Furniture,,Wood
1489,JAC0215-37 -- coffee table plain tepper Leg,Table,Coffee Table,Wood
1490,SLABDH-01 -- African Budha,Home Decor,Statue,Stone
1491,H2H1015-12 -- W/C 3 DR. CONSOLE,Table,Console,Wood
1492,RPLR-01 -- Burma teak piler,Pillar,,Wood
1493,SERK-01 -- Ladder Shelf,Shelf,Open Shelf,Wood
1494,RTBL-10 -- burma teak chaurang,Bajot,Chaurangi,Wood
1495,RJLA-01 -- old burma teak,Furniture,,Wood
1496,SLALT-01 -- New Alter,Home Decor,Altar,Wood
1497,MMRK-01 -- OLD BURMA TEAK CROCKERY  SHELF,Shelf,Open Shelf,Wood
1498,JAC0215-45 -- Nesting Table,Table,Nesting Table,Wood
1499,H2H0915-28 -- W/c Round Tanki,Furniture,,Wood
1500,JAC0215-15 -- Writing Table,Table,Study Table,Wood
1501,LSCBRD-02 -- Old Burma Teak  Two Drawer Cabinet,Cupboard,Cabinet,Wood
1502,SLMCDR-01 -- Burma Teak Multi  Chest of Drawer,Trunk,Chest,Wood
1503,SLPMSTR-01 -- Paper Mashe Star Set,Home Decor,Objects,
1504,LCHKI-02 -- Old Burma Teak & Rose wood Chauki,Bajot,Pidda,Wood
1505,RCC0914-08 -- Handicraft Book Std.,Stand,Magazine Stand,Wood
1506,LAP0416-31 -- Wooden Mag Rack painted,Stand,Magazine Stand,Wood
1507,LAP0715-80 -- Mag. Std. Brass fitted,Stand,Magazine Stand,Wood
1508,LAP0317-55 -- Magzin holder Brass fitted,Stand,Magazine Stand,Wood
1509,LAP0812-30 -- Wooden Magzin Rack,Stand,Magazine Stand,Wood
1510,LAP0416-30 -- Wooden Mag Rack,Stand,Magazine Stand,Wood
1511,LAP0714-04 -- Wdn Mag Rack,Stand,Magazine Stand,Wood
1512,LAP0716-37 -- Mag. Rack Big Brass fitted,Stand,Magazine Stand,Wood
1513,LAP1013-06 -- magazine rack,Stand,Magazine Stand,Wood
1514,LAP0317-37 -- Wdn. Mag Std.,Stand,Magazine Stand,Wood
1515,LAP0317-02 -- WD OLD MIRROR FRAME,Mirror,,Glass and Wood
1516,SLMRR-03 -- Gold Mirror Frame,Mirror,,Glass and Wood
1517,SA-MR -- Old Mirror,Mirror,,Glass and Wood
1518,ZIMFRM-14 -- Craved Mirror White finish 48x36,Mirror,,Glass and Wood
1519,H2H4096 -- W/c Mirror,Mirror,,Glass and Wood
1520,"LAP0715-29 -- 24""x36"" Mirror Frame Full Brass",Mirror,,Glass and Wood
1521,ZIMFRM-13 -- Craved Mirror gold finish 52x36,Mirror,,Glass and Wood
1522,ZIMFRM-10 -- Carved Round  mirror silver finish 36x36,Mirror,,Glass and Wood
1523,"LAP0715-25 -- 20""x30"" Mirror Frame Full Brass",Mirror,,Glass and Wood
1524,"MH-JDH-04-2017-BRM-HW-7 of 9 -- Hanging Bathroom Mirror, Hardwood. 27""LX3""WX22""H",Mirror,,Glass and Wood
1525,ZIMFRM-08 -- Carved Round  mirror gold finish 36x36,Mirror,,Glass and Wood
1526,ZIMFRM-05 -- Carved Mirror silver finish 48x30,Mirror,,Glass and Wood
1527,SLMRR-01 -- Golden Frame Mirror,Mirror,,Glass and Wood
1528,"LAP0914-52 -- 24""x36"" Mirror Frame",Mirror,,Glass and Wood
1529,H2H0716-40 -- 1 DR MIRROR,Mirror,,Glass and Wood
1530,"LAP0914-49 -- 24""x 48"" Mirror Frame",Mirror,,Glass and Wood
1531,"LAP0914-45 -- 20""x30"" Mirror Frame",Mirror,,Glass and Wood
1532,"LAP0914-47 -- 20"" x 30"" Mirror Frame",Mirror,,Glass and Wood
1533,LMRR-01 -- Old Burma Teak Hanging Mirror.,Mirror,,Glass and Wood
1534,SLMRR-02 -- Burma Teak Hanging Mirror,Mirror,,Glass and Wood
1535,LAP0914-115 -- 18x24 Mirror frame painted,Mirror,,Glass and Wood
1536,ZIMFRM-12 -- Craved Mirror gold finish 52x20,Mirror,,Glass and Wood
1537,SLMR-07 -- Burma Teak Mirror,Mirror,,Glass and Wood
1538,LAP0914-03 -- Mirror Frame Craved,Mirror,,Glass and Wood
1539,LAP0914-07 -- Mirror frame full Brass,Mirror,,Glass and Wood
1540,"LAP0715-28 -- 20""x30"" Mirror Frame Full Brass",Mirror,,Glass and Wood
1541,"LAP0715-20 -- 27""x36"" Mirror Frame Full Brass",Mirror,,Glass and Wood
1542,"LAP0715-23 -- 24""x36"" Mirror Frame Full Brass",Mirror,,Glass and Wood
1543,"MH-JDH-04-2017-BRM-HW-2 of 9 -- Hanging Bathroom Mirror, Hardwood. 27""LX3""WX22""H",Mirror,,Glass and Wood
1544,H2H0215-121 -- W/c Mirror,Mirror,,Glass and Wood
1545,"LAP0715-27 -- 20""x30"" Mirror Frame Full Brass",Mirror,,Glass and Wood
1546,LAP0914-04 -- Jharoka Frame Mirror,Mirror,,Glass and Wood
1547,ZIMFRM-03 -- Gold Finish Round Craved Mirror 24x 24,Mirror,,Glass and Wood
1548,ZIMFRM-07 -- Carved Mirror silver finish 48x48,Mirror,,Glass and Wood
1549,"LAP0914-43 -- 24""x36"" Mirror Frame",Mirror,,Glass and Wood
1550,"LAP0715-24 -- 20""x20"" Mirror Frame Full Brass",Mirror,,Glass and Wood
1551,ZIMFRM-01 -- Painted Mirror Frame 48x36,Mirror,,Glass and Wood
1552,"MH-JDH-04-2017-BRM-HW-4 of 9 -- Hanging Bathroom Mirror, Hardwood. 27""LX3""WX22""H",Mirror,,Glass and Wood
1553,ABMR-01 -- Mogany wood Calcutta Mirror,Mirror,,Glass and Wood
1554,LAP0715-41 -- 48x12x18 Elephant Bench Brass fitted,Mirror,,Glass and Wood
1555,MH-JDH-04-2017-MRF-HW-3 OF 3 -- Big  Size Wooden Frame Mirror,Mirror,,Glass and Wood
1556,MAE0915-51 -- Mirror frame,Mirror,,Glass and Wood
1557,ZIMFRM-11 -- Craved Mirror gold finish 48x36,Mirror,,Glass and Wood
1558,H2H0716-19 -- W/C MIRROR,Mirror,,Glass and Wood
1559,LAP0914-05 -- Nesting Table,Table,Nesting Table,Wood
1560,H2H0215-24 -- Stool Set/3 Nesting Table,Table,Nesting Table,Wood
1561,LAP0416-03 -- Wooden Nesting Table S/3,Table,Nesting Table,Wood
1562,LAP0715-43 -- Nesting Stool Brass Fitted,Table,Nesting Table,Wood
1563,LAP0716-15 -- Wooden Side Board,Cupboard,Cabinet,Wood
1564,LAP0914-08 -- 6 Drawer sidebord Teak plain,Cupboard,Cabinet,Wood
1565,LAP0914-01 -- Wooden side Board,Cupboard,Cabinet,Wood
1566,RSBRD-01 -- Burma teak Side Board,Cupboard,Cabinet,Wood
1567,AHSDBRD-01 -- Low side board Rosewood & Burma,Cupboard,Cabinet,Wood
1568,SLSBRD-02 -- Recycle Side Borad,Cupboard,Cabinet,Wood
1569,LAP0317-05 -- WD SIDE BAORD  RUSTIC,Cupboard,Cabinet,Wood
1570,LAP0715-08 -- Wooden side Board,Cupboard,Cabinet,Wood
1571,H2H1015-13 -- W/C 3 DR. 2 PANEL DOOR SIDEBOARD,Cupboard,Cabinet,Wood
1572,MAE1216-43 -- Wooden Craving Side Board,Cupboard,Cabinet,Wood
1573,LAP1216-22 -- Wooden Side Board white,Cupboard,Cabinet,Wood
1574,YASC-09 -- Wooden 2Dr 2 drw. Side board,Cupboard,Cabinet,Wood
1575,H2H0915-26 -- W/c 2 Door 1 Shelf Sideboard,Cupboard,Cabinet,Wood
1576,GH-20 -- Wooden sideboard,Cupboard,Cabinet,Wood
1577,LAP-SBRD -- WHITE WOODEN SIDEBOARD,Cupboard,Cabinet,Wood
1578,H2H0215-88 -- W/c 4 Door Side Board,Cupboard,Cabinet,Wood
1579,MSH-ART-JD-6/17- WDN-SDE-BRD -- WDN CARVING SIDE BOARD,Cupboard,Cabinet,Wood
1580,YASC-17 -- Wooden  3dr  3 Drw. Side Board,Cupboard,Cabinet,Wood
1581,PCZ-09/SBRD -- wooden glass side board,Cupboard,Cabinet,Wood
1582,H2H0716-71 -- W/C  2 DOOR SIDE BOARD,Cupboard,Cabinet,Wood
1583,GH-88 -- Wooden Bench,Chair,Bench,Wood
1584,SA-AQL-SFA-01 -- Burma Teak Sofa Set (3 seater + 2 seater),Sofa,Fabric,Wood
1585,H2H1015-01 -- W/C SOFFA SET,Sofa,Fabric,Wood
1586,GH-84 -- Western Railway Bench,Chair,Bench,Wood
1587,SHMCHR-02 --   Old Burma teak Planter Chair,Chair,Planter,Wood
1588,LCHR-02 -- Rocking Chair  mohgany wood,Chair,Sitting Chair,Wood
1589,H2H4098 -- W/c Low Sofa Chair,Chair,Sofa Chair with Fabric,Wood
1590,H2H4091 -- W/c Bar Chair,Chair,Bar Chair,Wood
1591,BBCHR-03 -- Old Rose Wood Cane Chair,Chair,Cane Chair,Wood
1592,MMSFA-01 --  Arm Chairs,Chair,Sitting Chair,Wood
1593,BBSFA-13 -- Mohagany wood cane sofa,Sofa,Cane,Wood
1594,LAP0317-17 -- WD SOFA BRASS FTD,Sofa,Fabric,Wood
1595,SLSFA-08 -- Two Seater,Sofa,Fabric,Wood
1596,H2H0116-06 -- W/C Sofa Chair,Chair,Sofa Chair with Fabric,Wood
1597,SLSFA-10 -- Burma teak Shage Loungh,Sofa,Fabric,Wood
1598,AMCHR-03 -- leather seat office chair,Chair,Sitting Chair,Wood
1599,RCHR-04 -- Old Burma Teak  Chair,Chair,Sitting Chair,Wood
1600,H2H0215-13 -- W/c Round Table with wood top and stools with fabric seat,Table,Dining Table,Wood
1601,LAP0715-11 -- Wooden Teak Sofa,Sofa,Fabric,Wood
1602,BBBNCH-03 -- Burma Teak Cane 2 Seater,Sofa,Cane,Wood
1603,SH/GJ-38 -- 3 SEATER WD SOFA,Sofa,Fabric,Wood
1604,SA-AQLSFA-04 -- Burma Teak Diwan,Sofa,Fabric,Wood
1605,H2H0215-19 -- W/c old Couch,Sofa,Fabric,Wood
1606,SLSFA-04 -- Chaise Long,Sofa,Fabric,Wood
1607,RCHR-02 -- Old Burma Teak  Arm Chair,Chair,Sitting Chair,Wood
1608,GH-80 -- Iron Bench,Chair,Bench,Metal and Wood
1609,LSCHR-05 -- Burma teak chair,Chair,Sitting Chair,Wood
1610,MSBNCH-01 -- Cane Sofa & Burma teak,Sofa,Cane,Wood
1611,SLCHR-15 -- Pine Wood Cane Chair,Chair,Cane Chair,Wood
1612,BBCHR-01 -- old burma teak deck chair,Chair,Sitting Chair,Wood
1613,LSCHR-03 -- Mohagany Wood Roking Chair,Chair,Sitting Chair,Wood
1614,AMBNCH-01 -- Old Burma Teak 3 seater,Sofa,Fabric,Wood
1615,H2H1015-22 -- I/W BABY CHAIR,Chair,Sitting Chair,Wood
1616,SLSFA-07 -- CANE SOFA SET,Sofa,Cane,Wood
1617,H2H1013018 -- Table wth 4 Stool,Table,Dining Table,Wood
1618,H2H0915-05 -- W/c Abhi Stool,Table,Stool,Wood
1619,H2H0215-89 -- W/c Stool,Table,Stool,Wood
1620,H2H0716-68 -- PUFFS,Table,Stool,Wood
1621,H2H0915-03 -- W/c Teak Stool,Table,Stool,Wood
1622,LAP0914-06 -- Opium Stool S/3 Brass,Table,Stool,Wood
1623,BBTBL-04 -- Burma teak tile table,Table,Stool,Wood
1624,AC-JD/04-17/STL-TIL/4 of 4 -- Stool. With tile. L12''xW12''xH24'',Table,Stool,Wood
1625,MAE0915-19 -- Old wooden swing,Swing,,Wood
1626,MAE0915-34 -- Old Swing Bench,Swing,,Wood
1627,JAC0914-24 -- Wooden Dinning Table + 4 Chair,Table,Dining Table,Wood
1628,MAE0915-36 -- Cart Table,Table,Coffee Table,Wood
1629,RAC0914-06 -- wooden window table,Table,Coffee Table,Wood
1630,RAC0914-09 -- Wooden consale Table,Table,Console,Wood
1631,LSTBL-02 -- Mohagany Wood Round Marbale Top Table,Table,Coffee Table,Stone and Wood
1632,LSTBL-03 -- Old Rose Tall Table,Table,Coffee Table,Wood
1633,H2H0915-51 -- W/C TABLE + TWO CHAIR,Table,Coffee Table,Wood
1634,YASC-20 -- Wooden  Iron  Table Set,Table,Coffee Table,Metal and Wood
1635,PCM-07 -- Low Coffee Table,Table,Coffee Table,Wood
1636,MAE1216-44 -- Wdn. Decorative Craved Table,Table,Coffee Table,Wood
1637,JAC0914-06 -- Iron wooden Coffee Table,Table,Coffee Table,Metal and Wood
1638,SA-AQLTBL-01 -- Burma Teak Table wth 2 Drawer,Table,Study Table,Wood
1639,SLDTBL-02 -- Old Burma Teak Dining Table,Table,Dining Table,Wood
1640,GH-91 -- Tile Table,Table,Coffee Table,Stone and Wood
1641,RSTBL-01 -- Old Burma Teak  Table,Table,Coffee Table,Wood
1642,SLTBL-06 -- Small  folding table,Table,Coffee Table,Wood
1643,RTBL-06 -- marble top round table,Table,Coffee Table,Stone and Wood
1644,SLTBL-36 -- Square Table,Table,Coffee Table,Wood
1645,RTBL-12 -- round inlay big table,Table,Coffee Table,Wood
1646,DBTBL-01 -- Burma teak Small Table,Table,Coffee Table,Wood
1647,SH/GJ-01 -- WOODEN COLOURED DRAWER TABLE,Table,Coffee Table,Wood
1648,SLCTBL-01 -- Old Burmak wood use Centre Table,Table,Coffee Table,Wood
1649,SLCTBL-03 -- Glass Top Burma Teak Centre Table,Table,Coffee Table,Glass and Wood
1650,SLTBL-17 -- Old Burma Teak Green Table,Table,Coffee Table,Wood
1651,AMTBL-02 -- Old Rose wood MohaganyTable,Table,Coffee Table,Wood
1652,SLTBL-05 -- Old burma teak  Table,Table,Coffee Table,Wood
1653,ABTBL-02 -- Mohagany Wood Craved Table,Table,Coffee Table,Wood
1654,SLTBL-29 -- Burma Teak Table,Table,Coffee Table,Wood
1655,MSDTBL-01 -- Burma Teak Dressing Table,Table,Coffee Table,Wood
1656,BBDTBL-01 -- Carved round dining table with 5 chairs,Table,Dining Table,Wood
1657,DWR-IW-TBL-05 -- cast iron Y console table on wood top,Table,Coffee Table,Metal and Wood
1658,DWR-IW-TBL -- CAST IRON WOODEN CART TABLE,Table,Coffee Table,Metal and Wood
1659,SA-TBL-40 -- Tall Table,Table,Coffee Table,Wood
1660,SLTBL-30 -- Burma teak Table,Table,Coffee Table,Wood
1661,SLCTBL-06 -- wooden Cart Table,Table,Study Table,Wood
1662,AMDTBL-01 -- Old Burma Teak Dinning Table,Table,Dining Table,Wood
1663,SHMBTBL-01 -- Burma Teak Bed Side Table,Table,Bedside,Wood
1664,SLTBL-33 -- Burmak Teak  Side Table,Table,Side Table,Wood
1665,SLTBL-15 -- Burma Teak side table 1 Drawer,Table,Side Table,Wood
1666,SHMTBL-01 -- Old Burma teak Table,Table,Coffee Table,Wood
1667,BBDTBL-02 -- Old Burma Teak Dinning Table,Table,Dining Table,Wood
1668,GH-71 -- Wooden Table,Table,Coffee Table,Wood
1669,RTBL-11 -- burma teak D.Table set,Table,Dining Table,Wood
1670,H2H0215-150 -- IRON WOOD TABLE,Table,Coffee Table,Metal and Wood
1671,PCM-15 -- Side Table,Table,Side Table,Wood
1672,GH-76 -- Sliding Wooden Table,Table,Coffee Table,Wood
1673,SLTBL-38 -- Folding Table,Table,Coffee Table,Wood
1674,LAP0716-11 -- Plazma Teak,Cupboard,Cabinet,Wood
1675,LAP0716-01 -- Wooden Plazma std.,Cupboard,Cabinet,Wood
1676,AMALT-02 -- Old Mohagany wood  Alter,Home Decor,Altar,Wood
1677,LAP0914-10 -- wine bar Cabinet Teak plain,Cupboard,Cabinet,Wood
1678,LAP1216-21 -- Bar Shelf wooden white,Shelf,Open Shelf,Wood
1679,SA-PJSTD -- BURMA TEAK POOJA STAND,Stand,Hat Rack,Wood
1680,H2H0215-123 -- W/c Khat,Bed,,Wood
1681,SA-OLD-BED -- OLD BURMA TEAK TWO POSTER BED,Bed,,Wood
1682,SLBD-03 -- Burma Teak,Bed,,Wood
1683,SLBD-09 -- IRON BED,Bed,,Metal and Wood
1684,ABBD-01 -- Old Burma Teak Lazaras Bed,Bed,,Wood
1685,SA-SHM-BT -- BEDSIDE TABLE,Table,Bedside,Wood
1686,SA-OLD-JH -- OLD BURMA TEAK JHULA,Swing,,Wood
1687,SA-K-BNCH-01 -- Storage Bench,Chair,Bench,Wood
1688,RBNCH-04 -- Burma Teak Bench,Chair,Bench,Wood
1689,SLBNCH-06 -- Old Painted  Bench,Chair,Bench,Wood
1690,H2H0215-95 -- W/c Old Bench,Chair,Bench,Wood
1691,AK-MUM-S- BENCH-5/6/01 -- Small Bench with Cushion,Chair,Bench,Wood
1692,SLRK-10 -- Burma Teak  Shelf,Shelf,Open Shelf,Wood
1693,SA-M-WBRK -- LONG SHELF WITH TILE/MIRROR,Shelf,Book Shelf,Glass and Wood
1694,H2H0215-10 -- W/c CD Rack Big,Home Decor,Objects,Wood
1695,MMSCSE-01 -- show case,Cupboard,Showcase,Glass and Wood
1696,LAP0317-22 -- WD BOAT BOOK SELF,Shelf,Book Shelf,Wood
1697,BBSCE-01 -- show case,Cupboard,Showcase,Glass and Wood
1698,LAP1216-14 -- Iron book Shelf,Shelf,Book Shelf,Metal and Wood
1699,H2H4093 -- W/c Teak Shlef,Shelf,Open Shelf,Wood
1700,LAP0716-09 -- Shelf Rustic,Shelf,Open Shelf,Wood
1701,MMRK-06 -- 3 shelf small,Shelf,Open Shelf,Wood
1702,MAE1216-08 -- Wdn. Distres Rack,Shelf,Book Shelf,Wood
1703,LAP0716-08 -- Wooden Boat shelf white,Shelf,Book Shelf,Wood
