Item Code,Date,Quantity,Cost,Category,Type,Material
LAP0916-42,2017-08-25,2,Rs.800.00,Home Decor,Animal,Wood
LAP0916-42,2016-10-23,3,Rs.1189.47,Home Decor,Animal,Wood
LAP0916-42,2017-01-29,2,Rs.900.00,Home Decor,Animal,Wood
LAP0916-42,2016-12-30,2,Rs.792.98,Home Decor,Animal,Wood
LAP0916-43,2017-08-26,1,Rs.350.00,Home Decor,Animal,Wood
LAP0916-43,2017-12-03,1,Rs.308.38,Home Decor,Animal,Wood
LAP0916-43,2017-12-03,1,Rs.308.38,Home Decor,Animal,Wood
LAP0916-43,2016-12-17,1,Rs.308.38,Home Decor,Animal,Wood
LAP0916-43,2017-03-05,1,Rs.308.38,Home Decor,Animal,Wood
LAP0916-43,2016-10-23,1,Rs.308.38,Home Decor,Animal,Wood
LAP0916-43,2016-10-31,2,Rs.616.76,Home Decor,Animal,Wood
LAP0916-43,2017-01-28,2,Rs.616.76,Home Decor,Animal,Wood
LAP0916-43,2017-03-30,1,Rs.346.27,Home Decor,Animal,Wood
LAP10113-55,2015-01-11,1,Rs.850.00,Home Decor,Animal,Wood
LAP10113-55,2015-10-24,1,Rs.850.00,Home Decor,Animal,Wood
LAP1012-03,2013-04-27,1,Rs.1300.00,Stand,Magazine Stand,Wood
LAP1012-03,2017-08-10,1,Rs.1300.00,Stand,Magazine Stand,Wood
LAP1012-03,2017-10-28,1,Rs.1300.00,Stand,Magazine Stand,Wood
LAP1012-03,2012-10-11,1,Rs.1300.00,Stand,Magazine Stand,Wood
LAP1012-03,2015-12-17,1,Rs.1422.00,Stand,Magazine Stand,Wood
LAP1012-03,2012-04-11,1,Rs.533.00,Stand,Magazine Stand,Wood
LAP1012-03,2013-09-01,1,Rs.1156.00,Stand,Magazine Stand,Wood
LAP1012-04,2013-06-02,1,Rs.1615.00,Stand,Magazine Stand,Wood
LAP1012-04,2013-06-02,1,Rs.1511.70,Stand,Magazine Stand,Wood
LAP1012-04,2012-11-15,1,Rs.1511.11,Stand,Magazine Stand,Wood
LAP1012-04,2012-10-24,1,Rs.1511.00,Stand,Magazine Stand,Wood
LAP1012-04,2013-05-31,1,Rs.1511.11,Stand,Magazine Stand,Wood
LAP1012-04,2017-08-17,1,Rs.1710.00,Stand,Magazine Stand,Wood
LAP1012-17,2015-02-01,1,Rs.2666.65,Home Decor,Animal,Wood
LAP1012-21,2015-11-04,1,Rs.533.33,Home Decor,Animal,Wood
LAP1012-28,2016-02-11,1,Rs.396.49,Home Decor,Objects,Wood
LAP1012-28,2015-11-04,1,Rs.400.01,Home Decor,Objects,Wood
LAP1012-28,2016-03-30,1,Rs.400.00,Home Decor,Objects,Wood
LAP1013-,2016-09-22,1,Rs.920.75,Home Decor,Tray,Wood
LAP1013-01,2016-09-02,1,Rs.1266.66,Home Decor,Box,Wood
LAP1013-01,2015-01-24,1,Rs.1333.33,Home Decor,Box,Wood
LAP1013-01,2016-06-16,1,Rs.1333.35,Home Decor,Box,Wood
LAP1013-01/M,2015-09-25,1,Rs.711.00,Home Decor,Planters,Wood
LAP1013-02/B,2015-07-25,1,Rs.1155.56,Home Decor,Planters,Wood
LAP1013-02/B,2016-12-18,1,Rs.1145.43,Home Decor,Planters,Wood
LAP1013-02/S,2016-11-03,1,Rs.800.00,Home Decor,Planters,Wood
LAP1013-03/L,2015-02-22,1,Rs.1244.44,Home Decor,Planters,Wood
LAP1013-03/S,2015-10-19,1,Rs.800.00,Home Decor,Planters,Wood
LAP1013-05,2013-12-12,1,Rs.1100.00,Stand,Magazine Stand,Wood
LAP1013-05,2014-04-05,1,Rs.978.00,Stand,Magazine Stand,Wood
LAP1013-05,2013-10-11,1,Rs.978.00,Stand,Magazine Stand,Wood
LAP1013-05,2014-02-08,1,Rs.978.00,Stand,Magazine Stand,Wood
LAP1013-06,2014-01-25,1,Rs.1289.00,Stand,Magazine Stand,Wood
LAP1013-06,2014-12-21,1,Rs.1289.00,Stand,Magazine Stand,Wood
LAP1013-06,2014-05-25,1,Rs.1289.00,Stand,Magazine Stand,Wood
LAP1013-06,2013-10-20,1,Rs.1289.00,Stand,Magazine Stand,Wood
LAP1013-06,2013-09-11,1,Rs.1289.00,Stand,Magazine Stand,Wood
LAP1013-06,2014-12-23,1,Rs.1450.00,Stand,Magazine Stand,Wood
LAP1013-06,2013-06-12,1,Rs.1289.11,Stand,Magazine Stand,Wood
LAP1013-08,2015-01-21,1,Rs.633.33,Home Decor,Box,Wood
LAP1013-09,2017-03-09,1,Rs.900.00,Home Decor,Keyholders,Wood
LAP1013-09,2015-02-09,1,Rs.760.00,Home Decor,Keyholders,Wood
LAP1013-13,2016-09-01,1,Rs.667.00,Home Decor,Box,Wood
LAP1013-14,2015-12-09,2,Rs.1778.00,Home Decor,Hook,Metal
LAP1013-14,2017-06-21,1,Rs.881.10,Home Decor,Hook,Metal
LAP1013-14,2016-01-27,1,Rs.844.45,Home Decor,Hook,Metal
LAP1013-15,2016-01-03,1,Rs.850.00,Home Decor,Bowl,Wood
LAP1013-16,2015-05-30,1,Rs.630.00,Home Decor,Box,Wood
LAP1013-16,2015-07-05,1,Rs.630.00,Home Decor,Box,Wood
LAP1013-18,2015-06-09,1,Rs.760.00,Home Decor,Box,Wood
LAP1013-19,2015-08-25,1,Rs.760.00,Home Decor,Box,Wood
LAP1013-21,2016-10-01,1,Rs.889.00,Home Decor,Animal,Wood
LAP1013-24,2015-01-06,1,Rs.360.00,Home Decor,Animal,Wood
LAP1013-27,2015-10-15,1,Rs.400.00,Home Decor,Hook,Metal
LAP1013-28,2016-01-19,1,Rs.200.00,Home Decor,Hook,Metal
LAP1013-31,2016-01-01,1,Rs.444.00,Frame,,Wood
LAP1013-34,2015-07-31,2,Rs.311.00,Home Decor,Box,Wood
LAP1013-34,2015-10-31,1,Rs.311.00,Home Decor,Box,Wood
LAP1013-42,2017-02-23,1,Rs.1321.65,Home Decor,Bracket,Wood
LAP1013-46,2013-09-10,1,Rs.2850.00,Table,Stool,Wood
LAP1013-47,2015-02-10,1,Rs.800.00,Home Decor,Animal,Wood
LAP1013-48,2015-02-02,1,Rs.400.00,Home Decor,Animal,Wood
LAP1013-49,2014-05-31,1,Rs.1333.33,Chair,Sitting Chair,Wood
LAP1013-50,2013-08-10,1,Rs.1300.00,Table,Stool,Wood
LAP1013-51,2013-10-27,1,Rs.1435.56,Bajot,Regular,Stone and Wood
LAP1013-51,2013-10-14,1,Rs.1700.00,Bajot,Regular,Stone and Wood
LAP1013-52/S,2015-03-17,1,Rs.622.00,Home Decor,Box,Wood
LAP1013-55,2016-01-19,2,Rs.1511.12,Home Decor,Animal,Wood
LAP1013-55,2016-01-17,1,Rs.800.00,Home Decor,Animal,Wood
LAP1013-55,2015-12-20,2,Rs.1511.12,Home Decor,Animal,Wood
LAP1013-55,2015-12-17,1,Rs.807.50,Home Decor,Animal,Wood
LAP1013-55,2015-10-29,1,Rs.755.56,Home Decor,Animal,Wood
LAP1013-55,2015-10-30,1,Rs.756.00,Home Decor,Animal,Wood
LAP1216-01/B,2017-08-16,1,Rs.3600.00,Home Decor,Planters,Wood
LAP1216-01/B,2016-12-24,1,Rs.1087.75,Home Decor,Planters,Wood
LAP1216-01/B,2017-02-25,2,Rs.2600.00,Home Decor,Planters,Wood
LAP1216-01/B,2016-12-26,1,Rs.1146.00,Home Decor,Planters,Wood
LAP1216-01/M,2017-02-25,4,Rs.4400.00,Home Decor,Planters,Wood
LAP1216-01/M,2016-12-24,1,Rs.920.55,Home Decor,Planters,Wood
LAP1216-01/S,2017-01-31,1,Rs.704.88,Home Decor,Planters,Wood
LAP1216-01/S,2016-12-24,1,Rs.669.75,Home Decor,Planters,Wood
LAP1216-01/S,2016-12-18,1,Rs.704.88,Home Decor,Planters,Wood
LAP1216-01/S,2016-12-26,1,Rs.643.30,Home Decor,Planters,Wood
LAP1216-02,2017-02-18,1,Rs.1321.65,Home Decor,Planters,Wood
LAP1216-02,2017-02-25,1,Rs.1500.00,Home Decor,Planters,Wood
LAP1216-03,2017-02-28,1,Rs.2467.08,Home Decor,Animal,Wood
LAP1216-03,2017-02-02,2,Rs.4687.45,Home Decor,Animal,Wood
LAP1216-04,2016-12-24,1,Rs.3172.00,Home Decor,Stool,Wood
LAP1216-05,2017-01-28,1,Rs.3600.00,Home Decor,Stool,Wood
LAP1216-05,2016-07-12,1,Rs.3171.96,Home Decor,Stool,Wood
LAP1216-05,2016-12-26,1,Rs.3171.96,Home Decor,Stool,Wood
LAP1216-05,2017-08-13,1,Rs.8000.00,Home Decor,Stool,Wood
LAP1216-06,2016-12-31,1,Rs.1056.22,Home Decor,Tray,Wood
LAP1216-06,2017-08-01,1,Rs.1200.00,Home Decor,Tray,Wood
LAP1216-06,2017-11-01,1,Rs.1057.32,Home Decor,Tray,Wood
LAP1216-06,2016-12-24,1,Rs.1057.32,Home Decor,Tray,Wood
LAP1216-07,2017-03-01,3,Rs.1500.00,Frame,,Wood
LAP1216-07,2017-11-02,1,Rs.440.55,Frame,,Wood
LAP1216-07,2016-12-31,2,Rs.882.00,Frame,,Wood
LAP1216-08,2016-12-23,1,Rs.485.00,Frame,,Wood
LAP1216-08,2016-12-17,1,Rs.484.60,Frame,,Wood
LAP1216-08,2017-10-05,1,Rs.484.61,Frame,,Wood
LAP1216-08,2016-08-12,1,Rs.484.60,Frame,,Wood
LAP1216-08,2016-06-12,2,Rs.969.20,Frame,,Wood
LAP1216-09,2017-01-20,1,Rs.1300.00,Frame,,Wood
LAP1216-10,2017-05-03,1,Rs.396.50,Frame,,Wood
LAP1216-10,2016-11-12,1,Rs.396.49,Frame,,Wood
LAP1216-10,2016-12-30,3,Rs.1188.00,Frame,,Wood
LAP1216-10,2017-06-07,1,Rs.450.00,Frame,,Wood
LAP1216-10,2017-06-24,1,Rs.356.85,Frame,,Wood
LAP1216-11,2017-10-05,1,Rs.511.03,Frame,,Wood
LAP1216-11,2016-08-12,1,Rs.572.71,Frame,,Wood
LAP1216-14,2017-07-25,1,Rs.14000.00,Shelf,Book Shelf,Metal and Wood
LAP1216-15,2016-12-31,1,Rs.2800.00,Table,Stool,Metal and Wood
LAP1216-16,2017-03-26,1,Rs.2100.00,Table,Stool,Metal and Wood
LAP1216-16,2017-11-17,1,Rs.1995.00,Table,Stool,Metal and Wood
LAP1216-18,2017-10-06,1,Rs.22325.00,Table,Coffee Table,Metal and Wood
LAP1216-19,2017-04-23,1,Rs.1409.76,Table,Stool,Wood
LAP1216-19,2017-07-10,1,Rs.2200.00,Table,Stool,Wood
LAP1216-19,2016-12-20,1,Rs.2185.00,Table,Stool,Wood
LAP1216-19,2017-08-10,1,Rs.2300.00,Table,Stool,Wood
LAP1216-20,2016-12-19,1,Rs.32500.00,Table,Bar Table,Wood
LAP1216-20,2017-02-25,1,Rs.32500.00,Table,Bar Table,Wood
LAP1216-21,2017-09-01,1,Rs.15500.00,Shelf,Open Shelf,Wood
LAP1216-22,2017-04-02,1,Rs.26600.00,Cupboard,Cabinet,Wood
LAP1216-24,2017-04-17,1,Rs.8788.97,Table,Bedside,Wood
LAP1216-24,2017-03-13,1,Rs.8075.00,Table,Bedside,Wood
LAP1216-26,2017-01-22,1,Rs.7000.00,Table,Bedside,Wood
LAP1216-26,2017-11-29,1,Rs.6650.00,Table,Bedside,Wood
LAX-PNE-04-2017-CAB-TW-01,2017-07-06,1,Rs.86450.00,Home Decor,,Wood
LAX-PNE-04-2017-CAB-TW-01,2017-02-06,1,Rs.86450.00,Home Decor,,Wood
LAX-PNE-04-2017-SDE-TBL-,2017-10-06,1,Rs.9975.00,Table,Bedside,Wood
LAX-PNE-04-2017-SDE-TBL-,2017-10-06,1,Rs.9975.00,Table,Bedside,Wood
LAX-PNE-04-2017-TBL-,2017-07-30,1,Rs.22800.00,Table,Side Table,Glass and Wood
LBAGSTD-01,2017-12-23,2,Rs.100.00,Home Decor,,Wood
LBAGSTD-01,2017-12-23,1,Rs.100.00,Home Decor,,Wood
LBAGSTD-02,2015-02-14,1,Rs.1511.00,Home Decor,,Wood
LBANL-01,2015-01-03,1,Rs.111.00,Home Decor,,Wood
LBANL-01,2014-11-10,2,Rs.356.00,Home Decor,,Wood
LBANL-02,2015-02-21,2,Rs.300.00,Home Decor,,Wood
LBANL-02,2015-01-20,4,Rs.532.00,Home Decor,,Wood
LBANL-02,2015-09-01,1,Rs.133.00,Home Decor,,Wood
LBANL-04,2015-02-26,1,Rs.67.00,Home Decor,,Wood
LBANL-04,2014-11-10,2,Rs.134.00,Home Decor,,Wood
LBBLT010-16,2017-09-29,1,Rs.700.00,Home Decor,,Wood
LBBSE-02,2015-09-01,1,Rs.3100.00,Home Decor,,Wood
LBBUL-01,2016-02-25,1,Rs.700.00,Home Decor,Animal,Wood
LBBUL-01,2016-01-05,1,Rs.622.23,Home Decor,Animal,Wood
LBBUL-01,2016-04-27,1,Rs.622.23,Home Decor,Animal,Wood
LBBX-011,2017-02-15,1,Rs.2696.17,Home Decor,,Wood
LBCRT-01,2015-02-14,1,Rs.533.00,Home Decor,,Wood
LBDH010-40,2015-09-28,1,Rs.7111.11,Home Decor,,Wood
LBDH010-40,2015-03-24,1,Rs.8075.00,Home Decor,,Wood
LBDH010-43,2015-06-05,1,Rs.4400.10,Home Decor,,Wood
LBDH010-50,2015-06-20,1,Rs.9025.00,Home Decor,,Wood
LBDPT-04,2017-06-10,1,Rs.1200.00,Home Decor,,Wood
LBFR-03,2015-08-25,1,Rs.100.00,Home Decor,,Wood
LBG-02,2017-01-15,1,Rs.1762.20,Home Decor,,Wood
LBG-02,2016-09-09,1,Rs.641.78,Home Decor,,Wood
LBHDYA-06,2015-05-17,1,Rs.1839.80,Home Decor,,Wood
LBHDYA-06,2016-10-22,1,Rs.2026.53,Home Decor,,Wood
LBHK-02,2015-12-31,1,Rs.444.00,Home Decor,Hook,Metal
LBHK-03,2015-07-11,4,Rs.888.92,Home Decor,,Wood
LBHK-05,2015-12-24,2,Rs.712.00,Home Decor,,Wood
LBHK-05,2017-08-10,1,Rs.400.00,Home Decor,,Wood
LBHK-05,2017-08-10,1,Rs.400.00,Home Decor,,Wood
LBHK-06,2016-11-27,1,Rs.969.21,Home Decor,,Wood
LBHK-06,2016-12-18,1,Rs.969.21,Home Decor,,Wood
LBHK-07,2015-02-01,1,Rs.1067.00,Home Decor,,Wood
LBHK-07,2016-04-27,1,Rs.1688.91,Home Decor,,Wood
LBHK-07,2017-01-29,1,Rs.1674.09,Home Decor,,Wood
LBHK-07,2017-01-29,1,Rs.1900.00,Home Decor,,Wood
LBHK-08,2016-05-07,1,Rs.600.00,Home Decor,,Wood
LBHK-08,2016-01-28,1,Rs.600.33,Home Decor,,Wood
LBIRN-01,2017-12-05,1,Rs.528.66,Home Decor,,Wood
LBIRN-01,2017-04-24,1,Rs.600.00,Home Decor,,Wood
LBLT010-14,2017-10-04,2,Rs.1200.00,Home Decor,,Wood
LBLT010-15,2016-03-01,1,Rs.355.00,Home Decor,,Wood
LBLT010-15,2015-10-03,1,Rs.356.00,Home Decor,,Wood
LBLT010-15,2016-01-29,1,Rs.355.56,Home Decor,,Wood
LBLT010-15,2016-03-25,1,Rs.355.56,Home Decor,,Wood
LBLT010-15,2016-02-15,1,Rs.356.00,Home Decor,,Wood
LBLT010-15,2016-02-01,1,Rs.355.56,Home Decor,,Wood
LBLT010-15,2017-12-21,1,Rs.400.00,Home Decor,,Wood
LBLT010-15,2016-01-01,1,Rs.356.00,Home Decor,,Wood
LBLT010-16,2016-01-17,2,Rs.1244.44,Home Decor,,Wood
LBLT010-16,2015-05-20,1,Rs.559.80,Home Decor,,Wood
LBLT010-17,2016-01-19,1,Rs.933.66,Home Decor,,Wood
LBLT010-17,2017-08-10,1,Rs.1050.00,Home Decor,,Wood
LBLT010-17,2016-11-01,1,Rs.1050.00,Home Decor,,Wood
LBLT010-17,2016-07-05,1,Rs.933.34,Home Decor,,Wood
LBLT010-17,2015-12-20,1,Rs.933.65,Home Decor,,Wood
LBLT010-18,2015-12-29,2,Rs.2600.00,Home Decor,,Wood
LBLT010-19,2017-10-15,1,Rs.1235.00,Home Decor,,Wood
LBLT010-19,2017-10-12,1,Rs.1300.00,Home Decor,,Wood
LBLT010-19,2017-12-27,1,Rs.1300.00,Home Decor,,Wood
LBLXM-01,2015-07-28,1,Rs.2565.00,Home Decor,Statue,Metal
LBLXM-02,2015-05-15,1,Rs.2480.40,Home Decor,,Wood
LBMSR-02,2016-05-03,1,Rs.1067.12,Home Decor,,Wood
LBNCH-01,2017-03-08,1,Rs.14000.00,Chair,Bench,Wood
LBNCH-01,2017-07-15,1,Rs.14500.00,Chair,Bench,Wood
LBNCH-01,2017-08-17,1,Rs.13500.00,Chair,Bench,Wood
LBNCH-01,2013-05-15,1,Rs.15200.00,Chair,Bench,Wood
LBNDBX-01,2015-02-21,1,Rs.977.50,Home Decor,Box,Wood
LBNDBX-02,2015-07-02,1,Rs.533.33,Home Decor,Box,Wood
LBNDBX-02,2015-08-05,1,Rs.479.70,Home Decor,Box,Wood
LBNDBX-02,2015-12-07,1,Rs.533.00,Home Decor,Box,Wood
LBNDI-01,2016-06-11,1,Rs.5200.00,Home Decor,,Wood
LBNDI-02,2016-07-11,1,Rs.594.74,Home Decor,,Wood
LBNDI-02,2016-10-27,1,Rs.594.74,Home Decor,,Wood
LBNDI-03,2016-03-12,1,Rs.475.79,Home Decor,,Wood
LBNDI-03,2016-06-11,1,Rs.540.00,Home Decor,,Wood
LBNDI-04,2016-06-11,2,Rs.1700.00,Home Decor,,Wood
LBNDI-05,2016-10-21,1,Rs.537.47,Home Decor,,Wood
LBPLT-02,2016-11-01,3,Rs.666.00,Home Decor,,Wood
LBPLT-02,2015-02-21,1,Rs.1067.00,Home Decor,,Wood
LBPNL-01,2015-09-08,2,Rs.1111.12,Home Decor,,Wood
LBPNL-01,2015-01-20,1,Rs.556.00,Home Decor,,Wood
LBPNL-01,2015-09-26,1,Rs.578.00,Home Decor,,Wood
LBPNL-02,2015-01-31,1,Rs.266.67,Home Decor,,Wood
LBPNL-02,2016-04-24,1,Rs.350.00,Home Decor,,Wood
LBPNL-02,2015-05-05,2,Rs.540.00,Home Decor,,Wood
LBPNL-02,2016-02-24,1,Rs.332.50,Home Decor,,Wood
LBPNL-02,2017-07-11,1,Rs.350.00,Home Decor,,Wood
LBPNL-03,2017-12-11,1,Rs.600.00,Home Decor,Animal,Wood
LBPNL-03,2016-04-24,1,Rs.600.00,Home Decor,Animal,Wood
LBPNL-03,2016-07-11,1,Rs.440.55,Home Decor,Animal,Wood
LBPNL-03,2016-03-25,1,Rs.600.00,Home Decor,Animal,Wood
LBPNL-03,2016-02-24,1,Rs.570.00,Home Decor,Animal,Wood
LBPNL-03,2015-09-01,1,Rs.444.00,Home Decor,Animal,Wood
LBPNL-03,2015-12-29,1,Rs.600.00,Home Decor,Animal,Wood
LBPNL-03,2017-02-26,1,Rs.731.98,Home Decor,Animal,Wood
LBPNL-03,2016-03-25,1,Rs.600.00,Home Decor,Animal,Wood
LBPNL-03,2015-12-31,1,Rs.356.00,Home Decor,Animal,Wood
LBPNL-03,2016-02-15,1,Rs.533.00,Home Decor,Animal,Wood
LBPNL-04,2015-05-05,2,Rs.486.00,Home Decor,,Wood
LBPNL-04,2016-07-11,2,Rs.387.68,Home Decor,,Wood
LBPNL-04,2016-04-24,2,Rs.440.00,Home Decor,,Wood
LBPNL-04,2017-03-26,1,Rs.220.00,Home Decor,,Wood
LBPNL-06,2015-02-04,1,Rs.133.00,Home Decor,,Wood
LBPNL-06,2015-12-05,3,Rs.267.00,Home Decor,,Wood
LBPNL-06,2015-09-01,1,Rs.133.00,Home Decor,,Wood
LBPNL-06,2017-09-04,1,Rs.308.38,Home Decor,,Wood
LBPNL-08,2016-12-10,1,Rs.2176.32,Home Decor,,Wood
LBSPN-03,2016-02-12,1,Rs.1321.65,Home Decor,,Wood
LBSPN-06,2017-02-19,1,Rs.1100.00,Home Decor,,Wood
LBURLI-02,2016-01-26,1,Rs.3800.00,Home Decor,,Wood
LBURLI-03,2015-12-28,1,Rs.89.00,Home Decor,,Wood
LBURLI-03,2016-04-03,1,Rs.667.00,Home Decor,,Wood
LBWL010-47,2016-01-19,1,Rs.600.00,Home Decor,,Wood
LBWL010-47,2015-12-02,1,Rs.1600.00,Home Decor,,Wood
LBWL010-47,2016-04-27,1,Rs.600.00,Home Decor,,Wood
LBWL010-47,2017-01-29,1,Rs.675.00,Home Decor,,Wood
LBWL010-47,2016-03-16,1,Rs.600.00,Home Decor,,Wood
LBWL010-48,2015-05-17,1,Rs.720.00,Home Decor,,Wood
LBWL010-49,2016-06-01,1,Rs.800.00,Home Decor,,Wood
LCBD-07,2013-07-06,1,Rs.39900.00,Cupboard,Regular,Wood
LCBD-07,2010-08-16,1,Rs.40000.00,Cupboard,Regular,Wood
LCBD-07,2013-08-31,1,Rs.39900.00,Cupboard,Regular,Wood
LCBD-08,2013-08-05,1,Rs.15200.00,Cupboard,Regular,Wood
LCBD-08,2010-10-29,1,Rs.20000.00,Cupboard,Regular,Wood
LCBD-13,2012-10-20,1,Rs.34200.00,Cupboard,Regular,Wood
LCBD-13,2013-07-06,1,Rs.33250.00,Cupboard,Regular,Wood
LCHKI-02,2011-01-27,1,Rs.11875.00,Bajot,Pidda,Wood
LCHR-01,2011-11-29,1,Rs.7650.00,Chair,Cane Chair,Wood
LCHR-01,2011-05-27,2,Rs.18000.00,Chair,Cane Chair,Wood
LCHR-02,2010-03-08,1,Rs.11000.00,Chair,Sitting Chair,Wood
LCHR-02,2011-11-29,1,Rs.14250.00,Chair,Sitting Chair,Wood
LCHR-02,2011-10-16,1,Rs.12350.00,Chair,Sitting Chair,Wood
LCHR-02,2014-06-16,1,Rs.13000.00,Chair,Sitting Chair,Wood
LCHST-03,2011-07-05,1,Rs.19000.00,Trunk,Chest,Wood
LCSHT-01,2010-11-26,1,Rs.16900.00,Trunk,Chest,Wood
LDKR-02,2015-12-20,1,Rs.1778.00,Home Decor,,Wood
LDNKR010-55,2015-02-01,1,Rs.578.00,Home Decor,,Wood
LDTRY-01,2015-11-21,1,Rs.1778.00,Home Decor,,Wood
LDYA-0115,2015-11-10,1,Rs.607.50,Home Decor,,Wood
LDYA-0115,2015-04-10,1,Rs.600.00,Home Decor,,Wood
LDYA-013,2016-10-22,1,Rs.1057.32,Home Decor,,Wood
LDYA-016,2017-01-10,2,Rs.500.00,Home Decor,,Wood
LDYA-016,2017-10-21,2,Rs.500.00,Home Decor,,Wood
LDYA-016,2017-08-10,2,Rs.500.00,Home Decor,,Wood
LDYA-016,2017-07-10,2,Rs.500.00,Home Decor,,Wood
LDYA-03,2015-01-25,1,Rs.409.33,Home Decor,,Wood
LDYA-03,2016-11-22,1,Rs.405.30,Home Decor,,Wood
LDYA-03,2015-05-07,1,Rs.409.00,Home Decor,,Wood
LDYA-03,2015-07-25,1,Rs.409.00,Home Decor,,Wood
LDYA-03,2016-06-11,1,Rs.405.30,Home Decor,,Wood
LDYA-03,2016-10-21,2,Rs.810.60,Home Decor,,Wood
LDYA-03,2015-01-29,2,Rs.815.12,Home Decor,,Wood
LDYA010-23,2017-10-20,1,Rs.400.00,Home Decor,,Wood
LDYA010-23,2017-10-22,2,Rs.800.00,Home Decor,,Wood
LDYA010-24,2017-08-10,1,Rs.280.00,Home Decor,,Wood
LDYA010-24,2017-09-28,1,Rs.252.00,Home Decor,,Wood
LDYA010-33,2015-01-21,1,Rs.1022.56,Home Decor,,Wood
LDYA010-35,2015-04-10,1,Rs.338.00,Home Decor,,Wood
LDYA010-36,2016-10-22,2,Rs.546.28,Home Decor,,Wood
LHN-01,2016-07-11,1,Rs.1145.43,Home Decor,,Wood
LHRK-01,2014-07-14,1,Rs.14250.00,Stand,Hat Rack,Wood
LHRK-01,2010-12-28,1,Rs.12600.00,Stand,Hat Rack,Wood
LHRK-01,2011-08-05,1,Rs.12600.00,Stand,Hat Rack,Wood
LHRK-01,2015-03-30,1,Rs.15000.00,Stand,Hat Rack,Wood
LIRN-01,2015-01-14,1,Rs.356.00,Home Decor,,Wood
LIRN-01,2014-12-26,1,Rs.356.00,Home Decor,,Wood
LIRN-01,2015-01-30,1,Rs.0.00,Home Decor,,Wood
LIRN-01,2015-03-01,1,Rs.356.00,Home Decor,,Wood
LKHR010-02,2015-05-20,1,Rs.480.30,Home Decor,,Wood
LKHR010-02,2015-04-21,1,Rs.600.00,Home Decor,,Wood
LKHR010-46,2016-02-21,1,Rs.933.00,Home Decor,,Wood
LMDR-01,2010-07-12,1,Rs.5587.00,Home Decor,Temple,Wood
LMDR-01,2013-06-23,1,Rs.15000.00,Home Decor,Temple,Wood
LMRR-01,2010-10-25,1,Rs.11900.00,Mirror,,Glass and Wood
LMSK-01,2017-10-29,2,Rs.300.00,Home Decor,,Wood
LMSK-01,2017-10-20,1,Rs.150.00,Home Decor,,Wood
LMSK-01,2017-09-29,1,Rs.150.00,Home Decor,,Wood
LMSK-01,2017-12-11,1,Rs.150.00,Home Decor,,Wood
LMSN010-08,2015-02-17,1,Rs.765.00,Home Decor,,Wood
LMSN010-10,2017-11-05,1,Rs.969.21,Home Decor,,Wood
LMSN010-10,2017-05-13,1,Rs.1100.00,Home Decor,,Wood
LSBD-01,2014-08-26,2,Rs.85500.00,Bed,,Wood
LSBD-01,2011-10-08,1,Rs.42750.00,Bed,,Wood
LSBDH-01,2017-05-02,1,Rs.5000.00,Home Decor,,Wood
LSBDH-01,2016-04-09,1,Rs.3377.82,Home Decor,,Wood
LSBDH-01,2016-11-13,1,Rs.3348.18,Home Decor,,Wood
LSBRD-01,2011-06-03,1,Rs.20007.00,Cupboard,Cabinet,Wood
LSBRD-01,2012-09-04,1,Rs.22000.00,Cupboard,Cabinet,Wood
LSCBNT-01,2013-09-06,1,Rs.8075.00,Cupboard,Cabinet,Wood
LSCBNT-01,2011-07-03,1,Rs.8550.00,Cupboard,Cabinet,Wood
LSCBNT-02,2011-04-30,1,Rs.12000.00,Cupboard,Cabinet,Wood
LSCBNT-02,2011-07-05,1,Rs.12000.00,Cupboard,Cabinet,Wood
LSCBRD-01,2010-11-12,1,Rs.6650.00,Cupboard,Regular,Wood
LSCBRD-02,2011-01-16,1,Rs.11000.00,Cupboard,Cabinet,Wood
LSCBRD-03,2011-02-14,1,Rs.20000.00,Cupboard,Regular,Wood
LSCBRD-03,2011-11-02,1,Rs.19000.00,Cupboard,Regular,Wood
LSCBRD-04,2012-10-02,1,Rs.58500.00,Cupboard,Regular,Wood
LSCBRD-04,2011-02-19,1,Rs.28500.00,Cupboard,Regular,Wood
LSCBRD-05,2013-09-09,1,Rs.38000.00,Cupboard,Regular,Wood
LSCBRD-05,2012-05-12,1,Rs.40000.00,Cupboard,Regular,Wood
LSCBRD-05,2011-05-21,1,Rs.38000.00,Cupboard,Regular,Wood
LSCBRD-06,2011-05-21,1,Rs.72000.00,Cupboard,Regular,Wood
LSCHR-01,2016-05-10,1,Rs.8075.00,Chair,Sitting Chair,Wood
LSCHR-01,2011-06-02,2,Rs.14440.00,Chair,Sitting Chair,Wood
LSCHR-02,2011-11-29,1,Rs.6300.00,Chair,Sitting Chair,Wood
LSCHR-02,2013-11-04,2,Rs.22800.00,Chair,Sitting Chair,Wood
LSCHR-02,2011-05-09,6,Rs.37050.00,Chair,Sitting Chair,Wood
LSCHR-03,2011-02-25,1,Rs.11000.00,Chair,Sitting Chair,Wood
LSCHR-04,2011-11-29,1,Rs.4750.00,Chair,Sitting Chair,Wood
LSCHR-04,2011-03-09,1,Rs.4750.00,Chair,Sitting Chair,Wood
LSCHR-04,2014-09-30,1,Rs.5700.00,Chair,Sitting Chair,Wood
